link,text,date,No_of_Likes,No_of_Retweets
https://twitter.com/CNN/status/1818469512313799130#m,Recall of Boar's Head meat linked with listeria outbreak is expanded to include 7 million additional pounds of products https://cnn.it/3A6nApH,"Jul 31, 2024 · 2:11 AM UTC",159,82
https://twitter.com/CNN/status/1818396756029100428#m,JUST IN: Israel's military says its strike in Beirut killed Hezbollah's most senior military commander https://cnn.it/3WsApC5,"Jul 30, 2024 · 9:22 PM UTC",394,85
https://twitter.com/CNN/status/1818383305131057496#m,"Longtime Biden aide Anita Dunn is leaving the White House to join a super PAC supporting Vice President Kamala Harris, a source tells CNN https://cnn.it/3WsJ5Ix","Jul 30, 2024 · 8:28 PM UTC",376,71
https://twitter.com/CNN/status/1818363600324464861#m,Simone Biles clinched a gold medal for the US in women's team gymnastics at the Olympics. She's now the most decorated American gymnast of all time. https://cnn.it/46sjQuE,"Jul 30, 2024 · 7:10 PM UTC",1761,232
https://twitter.com/CNN/status/1818356611062088167#m,"Joaquín Guzmán López, the son of the former Sinaloa cartel boss Joaquín “El Chapo” Guzmán, pleaded not guilty to drug and firearms charges. US officials say he helped orchestrate the arrest of cartel leader ""El Mayo."" https://cnn.it/3SqhaIf","Jul 30, 2024 · 6:42 PM UTC",155,50
https://twitter.com/CNN/status/1818339581118308782#m,"JUST IN: Israel launched a strike in Beirut, Lebanon, targeting a Hezbollah chief that it blamed for a deadly attack in Israeli-occupied Golan Heights https://cnn.it/4fsSt82","Jul 30, 2024 · 5:35 PM UTC",289,114
https://twitter.com/CNN/status/1818066947516318004#m,"North Carolina Gov. Roy Cooper has taken himself out of consideration to be Kamala Harris' potential running mate, a source says https://cnn.it/4dlRDYJ","Jul 29, 2024 · 11:31 PM UTC",471,113
https://twitter.com/CNN/status/1818060642231747059#m,"Text messages and radio chatter show officers lost sight of Donald Trump's would-be assassin, illustrating the confused communications around tracking him https://cnn.it/3Ssi6vE","Jul 29, 2024 · 11:06 PM UTC",192,69
https://twitter.com/CNN/status/1818047845095621112#m,"President Biden is calling for major Supreme Court reforms, including term limits. His proposals stand little chance of going anywhere with a divided Congress. https://cnn.it/4foy2ZG","Jul 29, 2024 · 10:15 PM UTC",861,161
https://twitter.com/CNN/status/1818022051891822933#m,"An earthquake shook Los Angeles with an epicenter near Barstow, the US Geological Survey reported https://cnn.it/4dFgpDt","Jul 29, 2024 · 8:33 PM UTC",346,148
https://twitter.com/CNN/status/1818016761779823073#m,"The US men's gymnastics team took home its first medal since 2008, capturing bronze in the final. Japan won gold in the dramatic competition.  Follow live updates: https://cnn.it/3y7xHdj","Jul 29, 2024 · 8:12 PM UTC",434,80
https://twitter.com/CNN/status/1818015133635068018#m,"Two children were killed and nine injured in a knife attack at a dance class in the northern England town of Southport, police say. Two adults were also wounded. https://www.cnn.com/2024/07/29/uk/northern-england-stabbing-intl/index.html","Jul 29, 2024 · 8:05 PM UTC",222,71
https://twitter.com/CNN/status/1817936125824053312#m,"Trump will meet with the FBI for an interview as part of the assassination attempt investigation, agency official says https://cnn.it/3A2OTB5","Jul 29, 2024 · 2:52 PM UTC",277,77
https://twitter.com/CNN/status/1817922864974078100#m,"FDA approves blood test for colorectal cancer, expanding screening options available among average-risk adults 45 and older https://cnn.it/4dcwXSW","Jul 29, 2024 · 1:59 PM UTC",362,96
https://twitter.com/CNN/status/1817894927293964439#m,"Alma Johnson Powell, the wife of the late US Secretary of State Colin Powell, has died. She was 86. https://cnn.it/4dkQMaz","Jul 29, 2024 · 12:08 PM UTC",367,115
https://twitter.com/CNN/status/1817295454981312772#m,"The US claims its first gold medal of the 2024 Olympics, winning the men's swimming 4x100-meter freestyle relay.  Follow live updates: https://cnn.it/3LGIX3f","Jul 27, 2024 · 8:26 PM UTC",1003,198
https://twitter.com/CNN/status/1817280673331159519#m,American Katie Ledecky finishes third as Australia's Ariarne Titmus wins gold in highly anticipated women's 400-meter freestyle race.  Follow live updates from the Olympic Games in Paris: https://cnn.it/3WEE80A,"Jul 27, 2024 · 7:27 PM UTC",296,113
https://twitter.com/CNN/status/1817264374089666569#m,"At least 10 dead, including children, in a rocket attack on a soccer field in Israeli-controlled Golan Heights that Israel blames on Hezbollah https://cnn.it/3WDvgIM","Jul 27, 2024 · 6:22 PM UTC",388,145
https://twitter.com/CNN/status/1817169129616355674#m,"At least 30 people have been killed and over 100 injured in an Israeli airstrike on a school in central Gaza, the Palestinian Ministry of Health says. https://cnn.it/4fls8IM","Jul 27, 2024 · 12:04 PM UTC",485,257
https://twitter.com/CNN/status/1816972016844443948#m,"It was wet, parts of it were weird, much of it was beautiful and all of it was memorable. Here are 5 takeaways from an opening ceremony like no other. https://cnn.it/4cOO0dX","Jul 26, 2024 · 11:01 PM UTC",799,183
https://twitter.com/CNN/status/1816964378849104215#m,"Celine Dion closed out the Olympic Games opening ceremony, performing for the first time since she announced that she's living with stiff person syndrome. https://cnn.it/3A1Xwfm","Jul 26, 2024 · 10:30 PM UTC",3547,422
https://twitter.com/CNN/status/1816917521208856826#m,"The company Boar’s Head has recalled more than 200,000 pounds of deli meat products due to listeria concerns https://cnn.it/4fkdD7Y","Jul 26, 2024 · 7:24 PM UTC",280,200
https://twitter.com/CNN/status/1816890738073891088#m,The Olympics opening ceremony begins along the River Seine in Paris. This is the first time the ceremony has not taken place inside a stadium.  Follow live updates. https://cnn.it/3WoUGZ8,"Jul 26, 2024 · 5:38 PM UTC",473,155
https://twitter.com/CNN/status/1816801568332583291#m,"FBI seeks to interview Trump to obtain a victim statement, a standard part of the assassination attempt investigation, according to a US official https://cnn.it/3ybNmIs","Jul 26, 2024 · 11:43 AM UTC",710,215
https://twitter.com/CNN/status/1816761448334262566#m,Barack and Michelle Obama endorse Kamala Harris for president in newly released video https://cnn.it/3YiNQqG,"Jul 26, 2024 · 9:04 AM UTC",2593,452
https://twitter.com/CNN/status/1816627443324621251#m,"Ismael ""El Mayo"" Zambada, co-founder and alleged current leader of the Mexican Sinaloa drug cartel, is in US custody, a source says https://cnn.it/4deXQpg","Jul 26, 2024 · 12:11 AM UTC",475,170
https://twitter.com/CNN/status/1816621698390651105#m,"Kamala Harris touts support for Israel but urged Israeli Prime Minister Benjamin Netanyahu to get a ceasefire deal done, saying she ""will not be silent"" about the suffering in Gaza https://cnn.it/3zRSBxi","Jul 25, 2024 · 11:48 PM UTC",1039,241
https://twitter.com/CNN/status/1816581043995963740#m,Nikki Haley speaks to CNN's Jake Tapper in an exclusive interview about Democrats' decision to elevate Kamala Harris.  Follow live updates. https://cnn.it/3Sn37mI,"Jul 25, 2024 · 9:07 PM UTC",359,101
https://twitter.com/CNN/status/1816567564220125688#m,"In an exclusive interview with CNN's @JakeTapper, Nikki Haley weighs in on Kamala Harris jumping into the 2024 race and what it could mean for Donald Trump's chances.  See the full interview coming up on @TheLeadCNN at 5 p.m. https://cnn.it/4fm67te","Jul 25, 2024 · 8:13 PM UTC",333,125
https://twitter.com/CNN/status/1816555226884661534#m,JUST IN: A man suspected of starting California's Park Fire has been arrested. He was identified after witnesses saw someone pushing a burning car into a ravine. https://cnn.it/46jJXnA,"Jul 25, 2024 · 7:24 PM UTC",286,111
https://twitter.com/CNN/status/1816503369235562882#m,California Gov. Gavin Newsom orders state officials to begin taking down homeless encampments following a Supreme Court decision earlier this year https://cnn.it/3WgiuP3,"Jul 25, 2024 · 3:58 PM UTC",409,154
https://twitter.com/CNN/status/1816490947586211995#m,"Former President Obama is expected to endorse Vice President Harris soon and his team has been in touch with her campaign, source tells CNN https://cnn.it/3LC03zp","Jul 25, 2024 · 3:09 PM UTC",1823,348
https://twitter.com/CNN/status/1816481681802440927#m,A former Uvalde schools police officer pleads not guilty to more than two dozen criminal counts in connection with the 2022 mass shooting https://cnn.it/4feKj2J,"Jul 25, 2024 · 2:32 PM UTC",129,85
https://twitter.com/CNN/status/1816455746814435749#m,"America's economy grew 2.8% in the second quarter on an annualized basis, GDP data shows, putting the US on the verge of a rare achievement https://cnn.it/3SmEzu8","Jul 25, 2024 · 12:49 PM UTC",1235,467
https://twitter.com/CNN/status/1816291797494083850#m,The US and Canada intercepted Russian and Chinese bombers operating together near Alaska in first such flight. https://cnn.it/4fb2A17,"Jul 25, 2024 · 1:58 AM UTC",620,251
https://twitter.com/CNN/status/1816284067823825340#m,House votes to set up bipartisan task force to investigate Trump assassination attempt. It'll be made up of seven Republicans and six Democrats. https://cnn.it/4cRs1TC,"Jul 25, 2024 · 1:27 AM UTC",372,97
https://twitter.com/CNN/status/1816268565642719394#m,President Biden says he left the 2024 race to help protect democracy — by allowing a new generation to step up https://cnn.it/46hy8hu,"Jul 25, 2024 · 12:25 AM UTC",1886,257
https://twitter.com/CNN/status/1816262933002760444#m,President Biden will give one of the most historic speeches of his life explaining why he dropped out of the 2024 race.  Watch and follow live updates. https://cnn.it/46i8dGq,"Jul 25, 2024 · 12:03 AM UTC",459,102
https://twitter.com/CNN/status/1816256029685928319#m,"Toxic ""forever chemicals"" are in pesticides used on food, pet flea treatments and home bug sprays, a new study finds https://cnn.it/4dawnF2","Jul 24, 2024 · 11:35 PM UTC",189,87
https://twitter.com/CNN/status/1816221033117929892#m,Delta CEO Ed Bastian arrived in Paris Wednesday morning for the opening of the Olympics as his airline struggled to recover from a meltdown that led to thousands of canceled flights and stranded passengers https://cnn.it/4cRq5ur,"Jul 24, 2024 · 9:16 PM UTC",164,53
https://twitter.com/CNN/status/1816204199241105864#m,Nasdaq and S&P 500 mark their worst day since 2022 after lackluster earnings reports from Tesla and Alphabet drag down Big Tech https://cnn.it/4bSS3op,"Jul 24, 2024 · 8:09 PM UTC",158,54
https://twitter.com/CNN/status/1816201650312225159#m,"JUST IN: Democrats adopt rules for choosing the party's presidential nominee, with voting to officially nominate Kamala Harris likely to begin August 1 https://cnn.it/3WC14hd","Jul 24, 2024 · 7:59 PM UTC",984,185
https://twitter.com/CNN/status/1816196630703440293#m,"Israeli Prime Minister Benjamin Netanyahu called protesters ""Iran's useful idiots"" in a speech to Congress. At least five people were arrested in demonstrations at the US Capitol. https://cnn.it/3Wlht8c","Jul 24, 2024 · 7:39 PM UTC",466,105
https://twitter.com/CNN/status/1816173894618710284#m,Israeli Prime Minister Benjamin Netanyahu delivers a speech to Congress as some lawmakers boycott in response to the war in Gaza. Watch and follow live updates. https://cnn.it/3zUwW7H,"Jul 24, 2024 · 6:09 PM UTC",223,88
https://twitter.com/CNN/status/1816153229001936972#m,"Donald Trump's would-be assassin searched online for ""how far away was Oswald from Kennedy,"" the FBI director says https://cnn.it/4dcD8q2","Jul 24, 2024 · 4:47 PM UTC",221,80
https://twitter.com/CNN/status/1816145356125532409#m,Vice President Kamala Harris improves on Biden's performance against Trump in first CNN survey since the president dropped his reelection bid https://cnn.it/3A41TGu,"Jul 24, 2024 · 4:16 PM UTC",1018,207
https://twitter.com/CNN/status/1816131682216407428#m,"The gunman at the Trump rally flew a drone in the area just two hours before the shooting, FBI director says. https://www.cnn.com/2024/07/24/politics/fbi-wray-house-hearing-trump-shooting?Date=20240724&Profile=CNN&utm_content=1721834509&utm_medium=social&utm_source=twitter","Jul 24, 2024 · 3:21 PM UTC",257,85
https://twitter.com/CNN/status/1816067913964536045#m,International Olympic Committee awards 2034 Winter Games to Salt Lake City. Utah's capital last hosted the Games in 2002. https://cnn.it/3LF2DEN,"Jul 24, 2024 · 11:08 AM UTC",401,83
https://twitter.com/CNN/status/1816014246448136452#m,"At least 18 people have been killed after a small plane skidded off the runway in the Nepalese capital of Kathmandu, according to local officials https://cnn.it/4bVyhIO","Jul 24, 2024 · 7:35 AM UTC",235,93
https://twitter.com/CNN/status/1815937559018471816#m,"Blues pioneer John Mayall, who was recently announced as a 2024 inductee into the Rock and Roll Hall of Fame, has died at 90. https://cnn.it/4ddvN9L","Jul 24, 2024 · 2:30 AM UTC",279,69
https://twitter.com/CNN/status/1815857658257191240#m,Testimony from a local police commissioner revealed stunning details about the security failures that led to the near assassination of Donald Trump https://cnn.it/3LDnqbW,"Jul 23, 2024 · 9:12 PM UTC",289,97
https://twitter.com/CNN/status/1815856977299271693#m,"Nearly four in 10 Americans say they worry most or all of the time that their family's income won't be enough to meet expenses, a new CNN poll finds https://cnn.it/4f9KUCZ","Jul 23, 2024 · 9:10 PM UTC",305,87
https://twitter.com/CNN/status/1815834392717066599#m,"An Army probe found multiple failures occurred ahead of the deadliest rampage in Maine's history, by a reservist with warning signs apparent for months https://cnn.it/4bYP6CF","Jul 23, 2024 · 7:40 PM UTC",128,46
https://twitter.com/CNN/status/1815816741986959401#m,"Sen. Bob Menendez will resign his seat effective August 20, sources say. The New Jersey Democrat was found guilty in a federal corruption trial. https://cnn.it/3WK38E1","Jul 23, 2024 · 6:30 PM UTC",468,118
https://twitter.com/CNN/status/1815807382972146159#m,"Chuck Schumer and Hakeem Jeffries endorse Vice President Kamala Harris, wrapping up key support among Democratic leadership https://cnn.it/46glP5g","Jul 23, 2024 · 5:53 PM UTC",847,177
https://twitter.com/CNN/status/1815801197745287488#m,Sunday was the planet's hottest day in recorded history as fossil fuel pollution drives temperatures to shocking new highs https://cnn.it/3A5M02g,"Jul 23, 2024 · 5:28 PM UTC",307,142
